gsis_id,display_name,first_name,last_name,position,position_group,birth_date,rookie_season,draft_year,draft_round,draft_pick,college_name,height,weight,pfr_id
00-0026155,Branden Albert,Branden,Albert,OT,OL,1984-11-04,2008,2008.0,1.0,15.0,Virginia,77.0,314.0,AlbeBr20
ALB415290,Sergio Albert,Sergio,Albert,K,SPEC,1951-10-28,1974,1974.0,8.0,189.0,Alliant International University; Anahuac College (Mexico),75.0,195.0,AlbeSe20
00-0000119,Trev Alberts,Trev,Alberts,OLB,LB,1970-08-08,1994,1994.0,1.0,5.0,Nebraska,76.0,245.0,AlbeTr20
ALB553720,Ted Albrecht,Theodore,Albrecht,OT,OL,1954-10-08,1977,1977.0,1.0,15.0,California,76.0,253.0,AlbrTe20
00-0028614,Alex Albright,Alexander,Albright,OLB,LB,1988-01-29,2011,,,,Boston College,77.0,254.0,AlbrAl00
00-0032491,Bryson Albright,Bryson,Albright,LB,LB,1994-03-15,2016,,,,Miami (Ohio),77.0,245.0,AlbrBr00
ALB622935,Ira Albright,Ira,Albright,RB,RB,1959-01-02,1987,,,,Northeastern State (Ok); Tyler JC,72.0,285.0,AlbrIr20
00-0000121,Ethan Albright,Lawrence,Albright,LS,SPEC,1971-05-01,1995,,,,North Carolina,77.0,260.0,AlbrEt20
00-0000123,Vince Albritton,Vince,Albritton,DB,DB,1962-07-23,1984,,,,Washington,74.0,205.0,AlbrVi20
00-0023911,Zac Alcorn,Zachary,Alcorn,TE,TE,1980-08-24,2006,,,,Black Hills State University; Chadron State,76.0,255.0,AlcoZa20
ALD103822,Grady Alderman,Grady,Alderman,OT,OL,1938-12-10,1974,,,,University of Detroit Mercy,74.0,247.0,AldeGr00
00-0000126,Winston Alderson,Winston,Alderson,OT,OL,1973-12-27,1997,,,,Arkansas,76.0,344.0,
00-0000129,Allen Aldridge,Allen,Aldridge,OLB,LB,1972-05-30,1994,1994.0,2.0,51.0,Houston; Tyler JC,73.0,254.0,AldrAl21
ALD415288,Allen Aldridge,Allen,Aldridge,DE,DL,1945-04-27,1974,,,,Prairie View A&M,78.0,250.0,AldrAl20
ALD622932,Jerry Aldridge,Jerry,Aldridge,RB,RB,1956-09-17,1980,1979.0,5.0,119.0,Angelo State University,74.0,220.0,AldrJe20
00-0020665,Kevin Aldridge,Kevin,Aldridge,DE,DL,1980-03-03,2002,,,,SMU,73.0,271.0,AldrKe20
00-0000130,Melvin Aldridge,Melvin,Aldridge,S,DB,1970-07-22,1993,,,,Murray State; Tyler JC,74.0,195.0,AldrMe20
00-0000133,Arnold Ale,Arnold,Ale,LB,LB,1970-06-17,1994,,,,UCLA; Notre Dame,74.0,230.0,AlexAr20
00-0000134,Ink Aleaga,Ink,Aleaga,LB,LB,1973-04-04,1997,,,,Washington,73.0,251.0,AleaIn20
00-0029099,Chas Alecxih,Peter,Alecxih,DT,DL,1989-02-10,2012,,,,Pittsburgh,76.0,295.0,AlecCh00
00-0000135,Keith Alex,Hiram,Alex,G,OL,1969-06-09,1993,1992.0,9.0,243.0,Texas A&M,76.0,307.0,AlexKe20
00-0034840,Adonis Alexander,Adonis,Alexander,DB,DB,1996-11-07,2018,2018.0,6.0,1.0,Virginia Tech,75.0,205.0,AlexAd00
00-0029331,Alvester Alexander,Alvester,Alexander,RB,RB,1990-10-17,2012,,,,Wyoming,71.0,204.0,AlexAl00
00-0000136,Brent Alexander,Brent,Alexander,FS,DB,1971-07-10,1994,,,,Tennessee State,71.0,200.0,AlexBr20
00-0000137,Bruce Alexander,Bruce,Alexander,DB,DB,1965-09-17,1989,,,,Stephen F. Austin State,69.0,170.0,AlexBr21
ALE131142,Charles Alexander,Charles,Alexander,RB,RB,1957-07-28,1979,1979.0,1.0,12.0,LSU,73.0,224.0,AlexCh00
00-0020487,Dan Alexander,Dan,Alexander,RB,RB,1978-03-17,2001,2001.0,6.0,192.0,Nebraska,72.0,257.0,AlexDa21
00-0027912,Danario Alexander,Danario,Alexander,WR,WR,1988-08-07,2010,,,,Missouri,77.0,217.0,AlexDa00
ALE174856,Dan Alexander,Daniel,Alexander,G,OL,1955-06-17,1977,1977.0,8.0,200.0,LSU,76.0,260.0,AlexDa20
00-0040694,Darius Alexander,Darius,Alexander,DT,DL,2000-08-26,2025,2025.0,3.0,65.0,Toledo,76.0,310.0,AlexDa01
00-0000144,David Alexander,David,Alexander,C,OL,1964-07-28,1987,1987.0,5.0,121.0,Tulsa,75.0,285.0,AlexDa22
00-0034715,Deontez Alexander,Deontez,Alexander,WR,WR,1996-07-25,2018,,,,Franklin College of Indiana,73.0,196.0,AlexDe01
00-0000145,Derrick Alexander,Derrick,Alexander,WR,WR,1971-11-06,1994,1994.0,1.0,29.0,Michigan,74.0,206.0,AlexDe00
00-0000146,Derrick L. Alexander,Derrick,Alexander,DE,DL,1973-11-13,1995,1995.0,1.0,11.0,Florida State,76.0,286.0,AlexDe20
00-0032983,Dominique Alexander,Dominique,Alexander,ILB,LB,1995-04-20,2016,,,,Oklahoma,72.0,235.0,AlexDo01
00-0031950,D.J. Alexander,Donell,Alexander,LB,LB,1991-09-30,2015,2015.0,5.0,172.0,Oregon State,74.0,233.0,AlexD.00
00-0000147,Elijah Alexander,Elijah,Alexander,OLB,LB,1970-08-02,1992,1992.0,10.0,254.0,Kansas State,74.0,235.0,AlexEl20
00-0022342,Eric Alexander,Eric,Alexander,LB,LB,1982-02-08,2004,,,,LSU,74.0,240.0,AlexEr20
00-0029270,Frank Alexander,Frank,Alexander,DE,DL,1989-12-17,2012,2012.0,4.0,103.0,Oklahoma,76.0,270.0,AlexFr00
00-0025448,Gerald Alexander,Gerald,Alexander,DB,DB,1984-06-28,2007,2007.0,2.0,61.0,Boise State,74.0,209.0,AlexGe99
00-0000149,Harold Alexander,Harold,Alexander,P,SPEC,1970-10-20,1993,1993.0,3.0,67.0,Appalachian State,74.0,224.0,AlexHa20
00-0034728,Jaire Alexander,Jaire,Alexander,CB,DB,1997-02-09,2018,2018.0,1.0,18.0,Louisville,70.0,196.0,AlexJa00
00-0000151,Jeff Alexander,Jeffrey,Alexander,RB,RB,1965-01-15,1989,,,,Southern,72.0,245.0,AlexJe00
ALE393426,John Alexander,John,Alexander,DE,DL,1955-11-12,1977,1977.0,11.0,291.0,Rutgers,74.0,250.0,AlexJo21
00-0000154,Kevin Alexander,Kevin,Alexander,WR,WR,1975-01-23,1996,,,,Utah State,69.0,185.0,AlexKe00
00-0027276,Kevin Alexander,Kevin,Alexander,LB,LB,1987-07-01,2010,,,,Clemson,76.0,265.0,AlexKe02
ALE502523,Patrise Alexander,Liyongo,Alexander,LB,LB,1972-10-23,1996,,,,Louisiana-Lafayette,73.0,244.0,AlexPa20
00-0023259,Lorenzo Alexander,Lorenzo,Alexander,OLB,LB,1983-05-31,2006,,,,California,73.0,245.0,AlexLo99
00-0032389,Mackensie Alexander,Mackensie,Alexander,CB,DB,1993-11-12,2016,2016.0,2.0,54.0,Clemson,70.0,192.0,AlexMa01
00-0031393,Maurice Alexander,Maurice,Alexander,LB,LB,1991-02-16,2014,2014.0,4.0,110.0,Utah State; Arizona Western,74.0,220.0,AlexMa00
00-0037708,Maurice Alexander,Maurice,Alexander,WR,WR,1997-01-10,2022,,,,Florida International,70.0,173.0,AlexMa02
ALE516693,Mike Alexander,Michael,Alexander,WR,WR,1965-03-19,1989,1988.0,8.0,199.0,Penn State; Nassau CC,75.0,205.0,AlexMi00
00-0028533,Mister Alexander,Mister,Alexander,LB,LB,1988-06-02,2011,,,,Florida State,75.0,252.0,AlexMi01
00-0022569,Roc Alexander,Narond,Alexander,DB,DB,1981-09-23,2004,,,,Washington,70.0,190.0,AlexRo21
00-0020728,P.J. Alexander,Patrick,Alexander,OT,OL,1978-12-23,2003,,,,Syracuse,76.0,297.0,AlexP.20
ALE568282,Robert Alexander,Robert,Alexander,RB,RB,1958-04-21,1982,1981.0,10.0,269.0,West Virginia,72.0,185.0,AlexRo20
ALE611996,Rogers Alexander,Rogers,Alexander,LB,LB,1964-08-11,1986,1986.0,4.0,105.0,Penn State,75.0,222.0,AlexRo22
00-0025563,Rufus Alexander,Rufus,Alexander,LB,LB,1983-04-12,2007,2007.0,6.0,176.0,Oklahoma,73.0,232.0,AlexRu20
00-0032109,Kwon Alexander,Shanderious,Alexander,MLB,LB,1994-08-03,2015,2015.0,4.0,124.0,LSU,73.0,227.0,AlexKw00
00-0019647,Shaun Alexander,Shaun,Alexander,RB,RB,1977-08-30,2000,2000.0,1.0,19.0,Alabama,71.0,228.0,AlexSh00
00-0000166,Stephen Alexander,Stephen,Alexander,TE,TE,1975-11-07,1998,1998.0,2.0,48.0,Oklahoma,76.0,250.0,AlexSt00
00-0032899,Vadal Alexander,Vadal,Alexander,OT,OL,1994-03-23,2016,2016.0,7.0,234.0,LSU,77.0,325.0,AlexVa00
ALE655710,Ray Alexander,Vernest,Alexander,WR,WR,1962-01-08,1984,,,,Florida A&M,76.0,195.0,AlexRa00
ALE699424,Vincent Alexander,Vincent,Alexander,RB,RB,1964-03-11,1987,,,,Southern Mississippi,70.0,205.0,AlexVi20
ALE743138,Willie Alexander,Willie,Alexander,DB,DB,1949-09-21,1974,,,,Alcorn State,74.0,194.0,AlexWi20
00-0038491,Deslin Alexandre,Deslin,Alexandre,DL,DL,1998-06-11,2023,,,,Pittsburgh,75.0,264.0,AlexDe02
ALE786852,Alton Alexis,Alton,Alexis,WR,WR,1957-11-16,1980,1980.0,11.0,281.0,Tulane,72.0,184.0,AlexAl20
00-0022228,Rich Alexis,Richard,Alexis,RB,RB,1981-03-06,2005,,,,Washington,72.0,234.0,AlexRi00
00-0035381,Joey Alfieri,Joseph,Alfieri,LB,LB,1996-03-06,2019,,,,Stanford,74.0,226.0,AlfiJo01
00-0000172,Brian Alford,Brian,Alford,WR,WR,1975-06-07,1998,1998.0,3.0,70.0,Purdue,73.0,190.0,AlfoBr00
00-0019677,Darnell Alford,Darnell,Alford,OT,OL,1977-06-11,2000,2000.0,6.0,188.0,Boston College,76.0,325.0,AlfoDa20
00-0037034,Dee Alford,DeAundre,Alford,CB,DB,1997-11-05,2022,,,,Tusculum College,71.0,180.0,AlfoDe00
00-0028705,Dominic Alford,Dominic,Alford,OL,OL,1988-02-22,2011,,,,Minnesota,75.0,320.0,AlfoDo00
00-0025468,Jay Alford,Jason,Alford,NT,DL,1983-05-28,2007,2007.0,3.0,81.0,Penn State,75.0,304.0,AlfoJa99
ALF553722,Lynwood Alford,Lynwood,Alford,LB,LB,1963-08-22,1987,,,,Syracuse; Coffeyville CC,75.0,220.0,AlfoLy20
00-0031962,Mario Alford,Mario,Alford,WR,WR,1992-02-25,2015,2015.0,7.0,238.0,West Virginia; Georgia Military,68.0,177.0,AlfoMa00
00-0030528,Robert Alford,Robert,Alford,CB,DB,1988-11-01,2013,2013.0,2.0,60.0,Southeastern Louisiana,70.0,186.0,AlfoRo00
00-0024763,Charles Ali,Charles,Ali,RB,RB,1984-08-23,2007,,,,University of Arkansas at Pine Bluff,74.0,255.0,AlixCh00
00-0038149,Josh Ali,Josh,Ali,WR,WR,1999-03-03,2022,,,,Kentucky,72.0,200.0,AlixJo00
00-0039796,Rasheen Ali,Rasheen,Ali,RB,RB,2001-02-16,2024,2024.0,5.0,165.0,Marshall,71.0,210.0,AlixRa00
00-0033513,Ricky Ali'ifua,Ricky,Ali'ifua,DE,DL,1991-12-02,2018,,,,Utah State,74.0,297.0,AliiRi00
00-0033217,Mo Alie-Cox,Mohamed,Alie-Cox,TE,TE,1993-09-19,2017,,,,Virginia Commonwealth Univ.,77.0,267.0,AlieMo00
00-0000178,Tuineau Alipate,Tuineau,Alipate,LB,LB,1967-08-21,1994,,,,Washington State,73.0,245.0,AlipTu20
00-0039814,Erick All,Erick,All,TE,TE,2000-09-13,2024,2024.0,4.0,115.0,Iowa; Michigan,77.0,255.0,AllxEr00
00-0025618,Michael Allan,Michael,Allan,TE,TE,1983-09-08,2007,,,,Whitworth College,78.0,254.0,
ALL015451,Drew Allar,Drew,Allar,QB,QB,2004-03-08,2026,,,,Penn State,77.0,228.0,AllaDr00
00-0029471,Shea Allard,Lawrence,Allard,OT,OL,1989-08-27,2012,,,,Delaware,77.0,305.0,
00-0000179,Raul Allegre,Raul,Allegre,K,SPEC,1959-06-15,1983,,,,Texas; Montana,69.0,165.0,allegrau01
00-0035149,Nick Allegretti,Nick,Allegretti,G,OL,1996-04-21,2019,2019.0,7.0,216.0,Illinois,76.0,310.0,AlleNi00
00-0025475,Andy Alleman,Andrew,Alleman,G,OL,1983-11-20,2007,2007.0,3.0,88.0,Akron,76.0,310.0,AlleAn20
00-0028163,Anthony Allen,Anthony,Allen,RB,RB,1988-08-06,2011,2011.0,7.0,225.0,Georgia Tech; Louisville,73.0,223.0,AlleAn01
ALL057945,Anthony Allen,Anthony,Allen,WR,WR,1959-06-29,1985,1983.0,6.0,156.0,Washington,71.0,180.0,AlleAn00
00-0029553,Antonio Allen,Antonio,Allen,DB,DB,1988-09-23,2012,2012.0,7.0,242.0,South Carolina,73.0,210.0,AlleAn02
00-0028565,Armando Allen,Armando,Allen,RB,RB,1989-04-30,2011,,,,Notre Dame,70.0,190.0,AlleAr00
00-0027058,Asher Allen,Asher,Allen,CB,DB,1988-01-22,2009,2009.0,3.0,86.0,Georgia,69.0,194.0,AlleAs99
00-0037369,Austin Allen,Austin,Allen,TE,TE,1998-11-10,2022,,,,Nebraska,80.0,253.0,AlleAu00
00-0031089,Beau Allen,Beau,Allen,DT,DL,1991-11-14,2014,2014.0,7.0,224.0,Wisconsin,75.0,327.0,AlleBe00
00-0021665,Bosley Allen,Bosley,Allen,WR,WR,1980-06-07,2004,,,,Sam Houston State,73.0,195.0,
00-0039794,Braelon Allen,Braelon,Allen,RB,RB,2004-01-20,2024,2024.0,4.0,134.0,Wisconsin,73.0,235.0,AlleBr05
00-0032434,Brandon Allen,Brandon,Allen,QB,QB,1992-09-05,2016,2016.0,6.0,201.0,Arkansas,74.0,209.0,AlleBr00
00-0038856,Brevin Allen,Brevin,Allen,LB,LB,2000-09-22,2023,,,,Campbell University,75.0,265.0,AlleBr04
00-0020295,Brian Allen,Brian,Allen,OLB,LB,1978-04-01,2001,2001.0,3.0,83.0,Florida State,72.0,232.0,AlleBr21
00-0021311,Brian Allen,Brian,Allen,RB,RB,1980-04-20,2002,2002.0,6.0,204.0,Stanford,69.0,205.0,AlleBr20
00-0033467,Brian Allen,Brian,Allen,CB,DB,1993-10-21,2017,2017.0,5.0,173.0,Utah,75.0,200.0,AlleBr01
00-0034804,Brian Allen,Brian,Allen,C,OL,1995-10-11,2018,2018.0,4.0,111.0,Michigan State,74.0,303.0,AlleBr02
00-0041184,Carlos Allen Jr.,Carlos,Allen,DT,DL,2002-06-23,2026,,,,Houston; Kennesaw State,73.0,295.0,
00-0033399,Chase Allen,Chase,Allen,OLB,LB,1993-08-29,2017,,,,Southern Illinois,75.0,246.0,AlleCh02
00-0037100,Chase Allen,Chase,Allen,TE,TE,1997-07-09,2022,,,,Iowa State,78.0,251.0,AlleCh03
00-0041039,CJ Allen,Christian,Allen,LB,LB,2005-03-01,2026,,,,Georgia,73.0,233.0,AlleCJ00
00-0037379,Christopher Allen,Christopher,Allen,LB,LB,1998-08-12,2022,,,,Alabama,76.0,242.0,AlleCh04
00-0028066,Cortez Allen,Cortez,Allen,DB,DB,1988-10-29,2011,2011.0,4.0,128.0,The Citadel,73.0,197.0,AlleCo00
00-0040890,Cyrus Allen,Cyrus,Allen,WR,WR,2003-02-11,2026,,,,Cincinnati; Texas A&M; Louisiana Tech,71.0,180.0,AlleCy00
00-0035670,Dakota Allen,Dakota,Allen,LB,LB,1995-11-02,2019,2019.0,7.0,251.0,Texas Tech,73.0,232.0,AlleDa01
00-0020058,David Allen,David,Allen,RB,RB,1978-02-05,2003,,,,Kansas State,69.0,195.0,AlleDa00
00-0039074,Davis Allen,Davis,Allen,TE,TE,2001-02-03,2023,2023.0,5.0,175.0,Clemson,78.0,253.0,AlleDa02
00-0034585,Dejon Allen,Dejon,Allen,OT,OL,1994-05-05,2018,,,,Hawaii,75.0,290.0,AlleDe01
00-0031117,Denicos Allen,Denicos,Allen,OLB,LB,1990-08-09,2014,,,,Michigan State,71.0,218.0,AlleDe00
00-0000196,Derek Allen,Derek,Allen,G,OL,1971-01-30,1995,,,,Illinois,76.0,290.0,AlleDe20
00-0037039,Devon Allen,Devon,Allen,WR,WR,1994-12-12,2022,,,,Oregon,73.0,190.0,AlleDe02
ALL135205,Doug Allen,Douglas,Allen,OLB,LB,1951-11-13,1974,1974.0,2.0,27.0,Penn State,74.0,228.0,AlleDo20
00-0029689,Dwayne Allen,Dwayne,Allen,TE,TE,1990-02-24,2012,2012.0,3.0,64.0,Clemson,75.0,265.0,AlleDw00
ALL173835,Earl Allen,Earl,Allen,DB,DB,1961-10-24,1987,,,,Houston; Michigan,71.0,193.0,AlleEa20
ALL231780,Egypt Allen,Egypt,Allen,DB,DB,1964-07-28,1987,,,,TCU,72.0,203.0,AlleEg20
00-0000204,Eric Allen,Eric,Allen,CB,DB,1965-11-22,1988,1988.0,2.0,30.0,Arizona State,70.0,190.0,AlleEr00
ALL309040,Gary Allen,Gary,Allen,RB,RB,1960-04-23,1982,1982.0,6.0,148.0,Hawaii,70.0,183.0,AlleGa20
ALL386300,Greg Allen,Gregory,Allen,RB,RB,1963-06-04,1985,1985.0,2.0,35.0,Florida State,71.0,200.0,AlleGr21
ALL405615,Harvey Allen,Harvey,Allen,DB,DB,1964-10-02,1987,,,,UNLV,75.0,215.0,AlleHa20
00-0020201,Ian Allen,Ian,Allen,G,OL,1978-07-22,2002,,,,Purdue,76.0,310.0,AlleIa20
00-0026022,Jake Allen,Ijathus,Allen,WR,WR,1985-01-18,2008,,,,Mississippi College,76.0,196.0,AlleJa24
00-0032872,Jack Allen,Jack,Allen,C,OL,1992-09-24,2016,,,,Michigan State,74.0,296.0,AlleJa03
00-0000210,James Allen,James,Allen,RB,RB,1975-03-28,1997,,,,Oklahoma,70.0,215.0,AlleJa00
00-0021207,James Allen,James,Allen,LB,LB,1979-11-11,2002,2002.0,3.0,82.0,Oregon State,74.0,245.0,AlleJa21
ALL444245,Jimmy Allen,James,Allen,FS,DB,1952-03-06,1974,1974.0,4.0,100.0,UCLA; Pierce College,74.0,194.0,AlleJi20
00-0022740,Jared Allen,Jared,Allen,DE,DL,1982-04-03,2004,2004.0,4.0,126.0,Idaho State,78.0,255.0,AlleJa22
00-0024231,Jason Allen,Jason,Allen,DB,DB,1983-07-05,2006,2006.0,1.0,16.0,Tennessee,73.0,200.0,AlleJa23
00-0031577,Javorius Allen,Javorius,Allen,RB,RB,1991-08-27,2015,2015.0,4.0,125.0,USC,72.0,218.0,AlleJa01
00-0029524,Jeff Allen,Jeffery,Allen,G,OL,1990-01-08,2012,2012.0,2.0,44.0,Illinois,76.0,305.0,AlleJe01
ALL482875,Jeffrey Allen,Jeffrey,Allen,CB,DB,1957-07-18,1980,,,,UC Davis,71.0,190.0,
00-0025796,Jermaine Allen,Jermaine,Allen,RB,RB,1983-11-30,2007,,,,Staffordshire University (England),72.0,230.0,
00-0033523,Jonathan Allen,Jonathan,Allen,DE,DL,1995-01-16,2017,2017.0,1.0,17.0,Alabama,75.0,300.0,AlleJo01
ALL521505,Carl Allen,Joseph,Allen,CB,DB,1955-12-21,1977,1977.0,11.0,299.0,Southern Mississippi,72.0,185.0,AlleCa21
00-0030833,Josh Allen,Joshua,Allen,C,OL,1991-12-30,2014,,,,Louisiana-Monroe,75.0,315.0,AlleJo00
00-0034857,Josh Allen,Joshua,Allen,QB,QB,1996-05-21,2018,2018.0,1.0,7.0,Wyoming; Reedley,77.0,237.0,AlleJo02
00-0041096,Kaytron Allen,Kaytron,Allen,RB,RB,2003-01-08,2026,,,,Penn State,71.0,217.0,AlleKa01
00-0038830,Kazmeir Allen,Kazmeir,Allen,WR,WR,2000-02-29,2023,,,,UCLA,68.0,176.0,AlleKa00
00-0030279,Keenan Allen,Keenan,Allen,WR,WR,1992-04-27,2013,2013.0,3.0,76.0,California,74.0,211.0,AlleKe00
00-0021709,Kenderick Allen,Kenderick,Allen,DT,DL,1978-09-14,2003,,,,LSU,77.0,328.0,AlleKe20
ALL540820,Kevin Allen,Kevin,Allen,OT,OL,1963-06-21,1985,1985.0,1.0,9.0,Indiana,77.0,285.0,AlleKe21
00-0034577,Kyle Allen,Kyle,Allen,QB,QB,1996-03-08,2018,,,,Houston; Texas A&M,75.0,210.0,AlleKy00
00-0000217,Larry Allen,Larry,Allen,G,OL,1971-11-27,1994,1994.0,2.0,46.0,University of Sonoma State; Butte College,75.0,325.0,AlleLa00
00-0040238,LeQuint Allen Jr.,LeQuint,Allen,RB,RB,2004-08-05,2025,2025.0,7.0,236.0,Syracuse,72.0,201.0,AlleLe01
ALL560135,Patrick Allen,Lloyd,Allen,DB,DB,1961-08-26,1984,1984.0,4.0,100.0,Utah State,70.0,173.0,AllePa20
00-0000220,Marcus Allen,Marcus,Allen,RB,RB,1960-03-26,1982,1982.0,1.0,10.0,USC,74.0,210.0,AlleMa00
00-0034335,Marcus Allen,Marcus,Allen,LB,LB,1996-08-07,2018,2018.0,5.0,148.0,Penn State,74.0,215.0,AlleMa03
00-0041340,Marcus Allen,Marcus,Allen,DB,DB,2004-04-27,2026,,,,North Carolina,73.0,197.0,AlleMa05
00-0000226,Marvin Allen,Marvin,Allen,RB,RB,1965-11-23,1988,1988.0,11.0,294.0,Tulane,70.0,215.0,AlleMa01
00-0024493,Marvin Allen,Marvin,Allen,WR,WR,1983-03-05,2006,,,,St. Joseph (Conn.),70.0,185.0,
00-0020214,Matt Allen,Matt,Allen,P,SPEC,1977-10-23,2002,,,,Troy,75.0,230.0,AlleMa20
00-0019257,Mikki Allen,Mikki,Allen,DB,DB,1977-11-15,2001,,,,Tennessee,71.0,193.0,
00-0027652,Nate Allen,Nathaniel,Allen,S,DB,1987-11-30,2010,2010.0,2.0,37.0,University of South Florida,73.0,214.0,AlleNa99
ALL637395,Nate Allen,Nathaniel,Allen,CB,DB,1948-05-13,1974,,,,Texas Southern,70.0,170.0,AlleNa20
00-0028433,Pierre Allen,Pierre,Allen,DE,DL,1987-11-18,2011,,,,Nebraska,76.0,273.0,AllePi00
00-0031213,RaShaun Allen,RaShaun,Allen,TE,TE,1990-02-25,2014,,,,Southern,76.0,250.0,AlleRa00
00-0000228,Reggie Allen,Reginald,Allen,WR,WR,1976-09-11,2002,,,,Central Michigan,72.0,187.0,
00-0031181,Ricardo Allen,Ricardo,Allen,FS,DB,1991-12-18,2014,2014.0,5.0,147.0,Purdue,69.0,186.0,AlleRi00
00-0026477,Rodney Allen,Rodney,Allen,DT,DL,1984-12-28,2008,,,,Kansas,74.0,315.0,
00-0026592,Roger Allen,Roger,Allen,G,OL,1986-02-10,2009,,,,Missouri Western,75.0,325.0,AlleRo20
00-0026605,Russell Allen,Russell,Allen,OLB,LB,1986-05-05,2009,,,,San Diego State,75.0,238.0,AlleRu00
00-0029984,Ryan Allen,Ryan,Allen,P,SPEC,1990-02-28,2013,,,,Louisiana Tech; Oregon State,74.0,220.0,AlleRy01
00-0027517,Sean Allen,Sean,Allen,C,OL,1988-03-04,2010,,,,East Carolina,75.0,305.0,
00-0000231,Taje Allen,Taje,Allen,DB,DB,1973-11-06,1997,1997.0,5.0,158.0,Texas,71.0,184.0,AlleTa20
00-0000232,Terry Allen,Terry,Allen,RB,RB,1968-02-21,1991,1990.0,9.0,241.0,Clemson,71.0,208.0,AlleTe00
00-0030914,Torrence Allen,Torrence,Allen,WR,WR,1991-03-31,2014,,,,West Texas State,72.0,183.0,AlleTo00
00-0000234,Tremayne Allen,Tremayne,Allen,TE,TE,1974-08-09,1997,,,,Florida,74.0,234.0,AlleTr00
00-0022900,Will Allen,Will,Allen,S,DB,1982-06-17,2004,2004.0,4.0,111.0,Ohio State,73.0,202.0,AlleWi21
00-0020467,Will Allen,William,Allen,DB,DB,1978-08-05,2001,2001.0,1.0,22.0,Syracuse,70.0,195.0,AlleWi20
ALL656106,Zach Allen,Zach,Allen,G,OL,,2013,,,,N.C. State,75.0,328.0,AlleZa00
00-0035248,Zach Allen,Zachary,Allen,DE,DL,1997-08-20,2019,2019.0,3.0,65.0,Boston College,76.0,281.0,AlleZa01
ALL656710,Kurt Allerman,Kurt,Allerman,ILB,LB,1955-08-30,1977,1977.0,3.0,78.0,Penn State,75.0,222.0,AlleKu20
ALL676025,Ty Allert,Ty,Allert,LB,LB,1963-07-23,1986,1986.0,4.0,95.0,Texas,74.0,233.0,AlleTy20
00-0037263,Tyler Allgeier,Tyler,Allgeier,RB,RB,2000-04-15,2022,2022.0,5.0,151.0,BYU,70.0,225.0,AllgTy00
00-0025533,Aundrae Allison,Aundrae,Allison,WR,WR,1984-06-25,2007,2007.0,5.0,146.0,East Carolina; Georgia Military; Coffeyville CC,72.0,198.0,AlliAu00
00-0032626,Geronimo Allison,Geronimo,Allison,WR,WR,1994-01-18,2016,,,,Illinois; Iowa Western CC,75.0,202.0,AlliGe01
ALL714655,Hank Allison,Henry,Allison,G,OL,1947-02-11,1975,,,,San Diego State; College of the Sequoias,75.0,255.0,AlliHe20
00-0000240,Victor Allotey,Victor,Allotey,G,OL,1975-04-08,1998,,,,Indiana,75.0,325.0,
00-0000241,Brian Allred,Brian,Allred,DB,DB,1969-03-16,1993,,,,Sacramento State; Allan Hancock College,70.0,175.0,AllrBr20
00-0023812,Colin Allred,Colin,Allred,OLB,LB,1983-04-15,2007,,,,Baylor,73.0,242.0,AllrCo99
00-0000242,John Allred,John,Allred,TE,TE,1974-09-09,1997,1997.0,2.0,38.0,USC,76.0,246.0,AllrJo00
00-0000243,Jeff Alm,Jeffrey,Alm,DT,DL,1968-03-31,1990,1990.0,2.0,41.0,Notre Dame,78.0,273.0,AlmxJe20
00-0019936,Luis Almanzar,Luis,Almanzar,DT,DL,1976-12-15,2003,,,,Missouri State,75.0,282.0,
ALM553722,Beau Almodobar,Darian,Almodobar,WR,WR,1962-10-25,1987,,,,Norwich University,69.0,180.0,AlmoBe20
00-0030401,Kiko Alonso,Kristian,Alonso,OLB,LB,1990-08-14,2013,2013.0,2.0,46.0,Oregon,75.0,239.0,AlonKi00
00-0000245,Gerald Alphin,Gerald,Alphin,WR,WR,1964-05-21,1990,,,,Kansas State,75.0,220.0,AlphGe20
00-0025822,Anthony Alridge,Anthony,Alridge,WR,WR,1984-11-24,2008,,,,Houston,69.0,175.0,
00-0020114,Corey Alston,Corey,Alston,WR,WR,1979-08-26,2002,,,,Western Michigan,73.0,213.0,
00-0024292,Jon Alston,Jonhenri,Alston,LB,LB,1983-06-04,2006,2006.0,3.0,77.0,Stanford,72.0,235.0,AlstJo20
ALS207645,Lyneal Alston,Lyneal,Alston,WR,WR,1964-07-23,1987,,,,Southern Mississippi,73.0,205.0,AlstLy20
ALS415290,Mack Alston,Mack,Alston,TE,TE,1947-04-27,1974,,,,Maryland Univ. (Eastern Shore),74.0,230.0,AlstMa00
ALS622935,O'Brien Alston,O'Brien,Alston,OLB,LB,1965-12-21,1988,1988.0,10.0,270.0,Maryland,78.0,246.0,AlstOB20
00-0021890,Richard Alston,Richard,Alston,WR,WR,1980-11-20,2004,,,,East Carolina,71.0,215.0,AlstRi20
00-0000251,Mike Alstott,Michael,Alstott,FB,RB,1973-12-21,1996,1996.0,2.0,35.0,Purdue,73.0,248.0,AlstMi00
00-0039897,Joe Alt,Joe,Alt,OT,OL,2003-02-28,2024,2024.0,1.0,5.0,Notre Dame,80.0,322.0,AltxJo01
00-0000252,John Alt,John,Alt,OT,OL,1962-05-30,1984,1984.0,1.0,21.0,Iowa,80.0,307.0,AltxJo00
