gsis_id,season,games,att,cmp,yds,td,int,epa,passing_air_yards,passing_yards_after_catch,passing_first_downs,pacr,dakota,sacks,sack_yards,passing_2pt_conversions,display_name,first_name,last_name,position,birth_date,rookie_season,draft_year,draft_round,draft_pick,college_name,age,age_c,age_c2,experience,log_att,att_per_game,sack_rate,epa_per_att,epa_per_game,cmp_pct,td_rate,int_rate,ypa,epa_lag1,att_lag1,log_att_lag1,epa_per_att_lag1,dakota_lag1,delta_epa,delta_att,games_played,att_mean,att_std,epa_mean,epa_std,epa_per_att_mean,epa_per_att_std,ypa_mean,ypa_std,cmp_pct_mean,td_rate_mean,int_rate_mean,epa_min,epa_max,att_cv,epa_cv,epa_per_att_cv,games_positive_epa,pct_games_positive_epa
00-0003292,2000,16,523,309,3576.0,22,12.0,84.73859844752978,0.0,0.0,194.0,0.0,1.596058158856822,28.0,243.0,0,Kerry Collins,Kerry,Collins,QB,1972-12-30,1995,1995.0,1.0,5.0,Penn State,27.67145790554415,-0.6714398721187891,0.4508315018708958,5,6.259581464064923,32.6875,0.050816696914700546,0.16202408880980837,5.296162402970611,0.5908221797323135,0.04206500956022945,0.022944550669216062,6.837476099426386,-7.136812432809213,328.0,5.793013608384144,-0.021758574490271992,0.7240492638610416,91.87541088033899,195.0,,,,,,,,,,,,,,,,,,,
00-0003292,2001,16,568,327,3764.0,19,16.0,-3.16951095539202,0.0,0.0,189.0,0.0,0.7808839615965659,36.0,206.0,0,Kerry Collins,Kerry,Collins,QB,1972-12-30,1995,1995.0,1.0,5.0,Penn State,28.670773442847366,0.327875665184429,0.1075024518201318,6,6.342121418721152,35.5,0.059602649006622516,-0.005580124921464824,-0.19809443471200125,0.5757042253521126,0.03345070422535211,0.028169014084507043,6.626760563380282,84.73859844752978,523.0,6.259581464064923,0.16202408880980837,1.596058158856822,-87.9081094029218,45.0,,,,,,,,,,,,,,,,,,,
00-0003292,2002,16,545,335,4073.0,19,14.0,112.32750664935558,0.0,0.0,193.0,0.0,1.7729920554790088,24.0,152.0,1,Kerry Collins,Kerry,Collins,QB,1972-12-30,1995,1995.0,1.0,5.0,Penn State,29.67008898015058,1.3271912024876436,1.7614364879605973,7,6.300785794663244,34.0625,0.0421792618629174,0.20610551678780842,7.020469165584724,0.6146788990825688,0.03486238532110092,0.025688073394495414,7.473394495412844,-3.16951095539202,568.0,6.342121418721152,-0.005580124921464824,0.7808839615965659,115.4970176047476,-23.0,,,,,,,,,,,,,,,,,,,
00-0003292,2003,13,500,284,3110.0,13,16.0,-21.54280473108366,0.0,0.0,159.0,0.0,0.8270967906620763,28.0,164.0,0,Kerry Collins,Kerry,Collins,QB,1972-12-30,1995,1995.0,1.0,5.0,Penn State,30.6694045174538,2.3265067397908616,5.412633610292304,8,6.214608098422191,38.46153846153846,0.05303030303030303,-0.04308560946216732,-1.6571388254679738,0.568,0.026,0.032,6.22,112.32750664935558,545.0,6.300785794663244,0.20610551678780842,1.7729920554790088,-133.87031138043923,-45.0,,,,,,,,,,,,,,,,,,,
00-0003292,2004,14,513,289,3495.0,21,20.0,-1.1211977387576797,0.0,0.0,153.0,0.0,1.2702883011721082,24.0,143.0,0,Kerry Collins,Kerry,Collins,QB,1972-12-30,1995,1995.0,1.0,5.0,Penn State,31.67145790554415,3.328560127881211,11.079312524920583,9,6.240275845170769,36.642857142857146,0.0446927374301676,-0.002185570640853177,-0.08008555276840569,0.5633528265107213,0.04093567251461988,0.03898635477582846,6.812865497076023,-21.54280473108366,500.0,6.214608098422191,-0.04308560946216732,0.8270967906620763,20.42160699232598,13.0,,,,,,,,,,,,,,,,,,,
00-0003292,2005,15,566,302,3759.0,20,13.0,12.648668446997174,0.0,0.0,181.0,0.0,1.1426497346744078,37.0,247.0,0,Kerry Collins,Kerry,Collins,QB,1972-12-30,1995,1995.0,1.0,5.0,Penn State,32.67077344284736,4.3278756651844255,18.730507773295532,10,6.338594078203183,37.733333333333334,0.06135986733001658,0.022347470754411968,0.843244563133145,0.5335689045936396,0.0353356890459364,0.022968197879858657,6.641342756183746,-1.1211977387576797,513.0,6.240275845170769,-0.002185570640853177,1.2702883011721082,13.769866185754854,53.0,,,,,,,,,,,,,,,,,,,
00-0003292,2008,16,416,243,2681.0,12,7.0,28.33067987014701,3604.0,1155.0,133.0,44.12684571846961,1.044332669216603,8.0,60.0,1,Kerry Collins,Kerry,Collins,QB,1972-12-30,1995,1995.0,1.0,5.0,Penn State,35.671457905544145,7.328560127881207,53.70779354797022,13,6.030685260261263,26.0,0.018867924528301886,0.06810259584169955,1.770667491884188,0.5841346153846154,0.028846153846153848,0.016826923076923076,6.444711538461538,3.70505534460057,82.0,4.406719247264253,0.04518360176342159,0.3591582581541398,24.62562452554644,334.0,,,,,,,,,,,,,,,,,,,
00-0003292,2009,7,216,119,1225.0,6,8.0,-16.91555985878179,1742.0,558.0,63.0,5.1286134508788015,0.2571095488344543,5.0,37.0,0,Kerry Collins,Kerry,Collins,QB,1972-12-30,1995,1995.0,1.0,5.0,Penn State,36.67077344284736,8.327875665184425,69.35351309477093,14,5.375278407684165,30.857142857142858,0.02262443438914027,-0.07831277712398978,-2.4165085512545414,0.5509259259259259,0.027777777777777776,0.037037037037037035,5.671296296296297,28.33067987014701,416.0,6.030685260261263,0.06810259584169955,1.044332669216603,-45.2462397289288,-200.0,,,,,,,,,,,,,,,,,,,
00-0003292,2010,10,278,160,1823.0,14,8.0,24.520172703393342,2723.0,537.0,90.0,7.18124069222864,0.9796788335244028,13.0,91.0,1,Kerry Collins,Kerry,Collins,QB,1972-12-30,1995,1995.0,1.0,5.0,Penn State,37.67008898015058,9.327191202487644,86.99649572776289,15,5.627621113690637,27.8,0.044673539518900345,0.08820206008414871,2.452017270339334,0.5755395683453237,0.050359712230215826,0.02877697841726619,6.557553956834532,-16.91555985878179,216.0,5.375278407684165,-0.07831277712398978,0.2571095488344543,41.43573256217513,62.0,,,,,,,,,,,,,,,,,,,
00-0003315,2007,4,105,67,888.0,5,0.0,26.74200670874328,818.0,363.0,42.0,4.7697799674569366,0.6482319254072871,7.0,47.0,0,Todd Collins,Todd,Collins,QB,1971-11-05,1995,1995.0,2.0,45.0,Michigan,35.82203969883641,7.4791419211734755,55.937563877054465,12,4.653960350157523,26.25,0.0625,0.2546857781785074,6.68550167718582,0.638095238095238,0.047619047619047616,0.0,8.457142857142857,-0.8678495008420555,5.0,1.6094379124341003,-0.1735699001684111,0.0,27.609856209585335,100.0,,,,,,,,,,,,,,,,,,,
00-0003535,1999,15,391,219,2409.0,15,12.0,-70.17210134820924,0.0,0.0,105.0,0.0,0.8096160691729655,56.0,359.0,0,Tim Couch,Timothy,Couch,QB,1977-07-31,1999,1999.0,1.0,1.0,Kentucky,22.086242299794662,-6.256655477868275,39.145737768739096,0,5.968707559985366,26.066666666666666,0.12527964205816555,-0.17946828989311825,-4.678140089880616,0.5601023017902813,0.03836317135549872,0.030690537084398978,6.161125319693094,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0003535,2000,7,211,137,1484.0,7,9.0,0.1681854234975954,0.0,0.0,59.0,0.0,0.5295682816645239,10.0,78.0,0,Tim Couch,Timothy,Couch,QB,1977-07-31,1999,1999.0,1.0,1.0,Kentucky,23.08829568788501,-5.254602089777926,27.610843121898544,1,5.351858133476067,30.142857142857142,0.04524886877828054,0.0007970873151544806,0.02402648907108506,0.6492890995260664,0.03317535545023697,0.04265402843601896,7.033175355450237,-70.17210134820924,391.0,5.968707559985366,-0.17946828989311825,0.8096160691729655,70.34028677170683,-180.0,,,,,,,,,,,,,,,,,,,
00-0003535,2001,16,454,272,3040.0,17,21.0,-59.11234951206695,0.0,0.0,134.0,0.0,0.8950362733646415,51.0,353.0,0,Tim Couch,Timothy,Couch,QB,1977-07-31,1999,1999.0,1.0,1.0,Kentucky,24.087611225188226,-4.255286552474711,18.107463643672112,2,6.118097198041348,28.375,0.100990099009901,-0.1302034130221739,-3.6945218445041843,0.5991189427312775,0.037444933920704845,0.046255506607929514,6.6960352422907485,0.1681854234975954,211.0,5.351858133476067,0.0007970873151544806,0.5295682816645239,-59.280534935564546,243.0,,,,,,,,,,,,,,,,,,,
00-0003535,2002,14,443,273,2842.0,18,18.0,1.4807534012973615,0.0,0.0,128.0,0.0,1.0984999824316624,30.0,213.0,1,Tim Couch,Timothy,Couch,QB,1977-07-31,1999,1999.0,1.0,1.0,Kentucky,25.086926762491444,-3.255971015171493,10.601347251636884,3,6.093569770045136,31.642857142857142,0.06342494714587738,0.003342558467939868,0.10576810009266868,0.6162528216704289,0.040632054176072234,0.040632054176072234,6.415349887133183,-59.11234951206695,454.0,6.118097198041348,-0.1302034130221739,0.8950362733646415,60.59310291336431,-11.0,,,,,,,,,,,,,,,,,,,
00-0003535,2003,10,203,120,1319.0,7,6.0,-40.88847560481698,0.0,0.0,59.0,0.0,0.8498717090026537,19.0,116.0,0,Tim Couch,Timothy,Couch,QB,1977-07-31,1999,1999.0,1.0,1.0,Kentucky,26.086242299794662,-2.256655477868275,5.092493945792893,4,5.313205979041787,20.3,0.08558558558558559,-0.2014210620926945,-4.088847560481698,0.5911330049261084,0.034482758620689655,0.029556650246305417,6.497536945812808,1.4807534012973615,443.0,6.093569770045136,0.003342558467939868,1.0984999824316624,-42.369229006114345,-240.0,,,,,,,,,,,,,,,,,,,
00-0003739,2000,16,469,295,3924.0,33,14.0,105.96376019233078,0.0,0.0,189.0,0.0,2.1512264133922274,34.0,181.0,2,Daunte Culpepper,Daunte,Culpepper,QB,1977-01-28,1999,1999.0,1.0,11.0,UCF,23.592060232717316,-4.750837544945622,22.57045737846494,1,6.150602768446279,29.3125,0.06759443339960239,0.22593552279814666,6.622735012020674,0.6289978678038379,0.07036247334754797,0.029850746268656716,8.366737739872068,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0003739,2001,11,366,235,2612.0,14,13.0,3.629097205017389,0.0,0.0,126.0,0.0,0.8798921017934513,33.0,186.0,1,Daunte Culpepper,Daunte,Culpepper,QB,1977-01-28,1999,1999.0,1.0,11.0,UCF,24.591375770020534,-3.7515220076424036,14.07391737382529,2,5.902633333401366,33.27272727272727,0.08270676691729323,0.009915566133927292,0.32991792772885353,0.6420765027322405,0.03825136612021858,0.03551912568306011,7.136612021857924,105.96376019233078,469.0,6.150602768446279,0.22593552279814666,2.1512264133922274,-102.3346629873134,-103.0,,,,,,,,,,,,,,,,,,,
00-0003739,2002,16,549,333,3853.0,18,23.0,28.618895929240693,0.0,0.0,188.0,0.0,1.3836399034815066,47.0,244.0,0,Daunte Culpepper,Daunte,Culpepper,QB,1977-01-28,1999,1999.0,1.0,11.0,UCF,25.590691307323752,-2.7522064703391855,7.574640455376878,3,6.3080984415095305,34.3125,0.07885906040268456,0.052129136483134234,1.7886809955775433,0.6065573770491803,0.03278688524590164,0.04189435336976321,7.018214936247723,3.629097205017389,366.0,5.902633333401366,0.009915566133927292,0.8798921017934513,24.989798724223306,183.0,,,,,,,,,,,,,,,,,,,
00-0003739,2003,14,454,295,3479.0,25,11.0,60.68389252767393,0.0,0.0,169.0,0.0,1.4846725729074286,38.0,196.0,1,Daunte Culpepper,Daunte,Culpepper,QB,1977-01-28,1999,1999.0,1.0,11.0,UCF,26.590006844626966,-1.752890933035971,3.072626623119717,4,6.118097198041348,32.42857142857143,0.07723577235772358,0.13366496151470028,4.3345637519767095,0.6497797356828194,0.05506607929515418,0.024229074889867842,7.6629955947136565,28.618895929240693,549.0,6.3080984415095305,0.052129136483134234,1.3836399034815066,32.06499659843324,-95.0,,,,,,,,,,,,,,,,,,,
00-0003739,2004,16,548,379,4717.0,39,11.0,179.7320811824115,0.0,0.0,224.0,0.0,2.450991344290952,45.0,238.0,2,Daunte Culpepper,Daunte,Culpepper,QB,1977-01-28,1999,1999.0,1.0,11.0,UCF,27.592060232717316,-0.7508375449456217,0.5637570188999685,5,6.306275286948016,34.25,0.07588532883642496,0.3279782503328677,11.233255073900718,0.6916058394160584,0.07116788321167883,0.020072992700729927,8.607664233576642,60.68389252767393,454.0,6.118097198041348,0.13366496151470028,1.4846725729074286,119.04818865473756,94.0,,,,,,,,,,,,,,,,,,,
00-0003739,2005,7,216,139,1564.0,6,12.0,-30.60528876335976,0.0,0.0,77.0,0.0,0.3490482052553159,31.0,163.0,1,Daunte Culpepper,Daunte,Culpepper,QB,1977-01-28,1999,1999.0,1.0,11.0,UCF,28.591375770020534,0.24847799235759638,0.06174131268606172,6,5.375278407684165,30.857142857142858,0.12550607287449392,-0.1416911516822211,-4.372184109051394,0.6435185185185185,0.027777777777777776,0.05555555555555555,7.2407407407407405,179.7320811824115,548.0,6.306275286948016,0.3279782503328677,2.450991344290952,-210.33736994577126,-332.0,,,,,,,,,,,,,,,,,,,
00-0003739,2006,4,134,81,929.0,2,3.0,-18.343376074366393,1227.0,508.0,44.0,3.036730591938926,0.1292747685622742,20.0,150.0,0,Daunte Culpepper,Daunte,Culpepper,QB,1977-01-28,1999,1999.0,1.0,11.0,UCF,29.590691307323752,1.2477935296608145,1.5569886926633938,7,4.897839799950911,33.5,0.12987012987012986,-0.13689086622661487,-4.585844018591598,0.6044776119402985,0.014925373134328358,0.022388059701492536,6.932835820895522,-30.60528876335976,216.0,5.375278407684165,-0.1416911516822211,0.3490482052553159,12.261912688993366,-82.0,,,,,,,,,,,,,,,,,,,
00-0003739,2007,7,185,108,1332.0,5,5.0,0.4397771782506083,1516.0,513.0,60.0,6.067448429403503,0.5195777245808945,21.0,136.0,0,Daunte Culpepper,Daunte,Culpepper,QB,1977-01-28,1999,1999.0,1.0,11.0,UCF,30.590006844626966,2.247109066964029,5.049499158831949,8,5.220355825078324,26.428571428571427,0.10194174757281553,0.0023771739364897744,0.06282531117865833,0.5837837837837838,0.02702702702702703,0.02702702702702703,7.2,-18.343376074366393,134.0,4.897839799950911,-0.13689086622661487,0.1292747685622742,18.783153252617,51.0,,,,,,,,,,,,,,,,,,,
00-0003739,2008,5,115,60,786.0,4,6.0,-42.698008888200505,984.0,303.0,30.0,4.05941060852069,0.0597796170663627,14.0,95.0,0,Daunte Culpepper,Daunte,Culpepper,QB,1977-01-28,1999,1999.0,1.0,11.0,UCF,31.592060232717316,3.2491624550543783,10.557056659334995,9,4.74493212836325,23.0,0.10852713178294573,-0.37128703381043915,-8.539601777640101,0.5217391304347826,0.034782608695652174,0.05217391304347826,6.834782608695652,0.4397771782506083,185.0,5.220355825078324,0.0023771739364897744,0.5195777245808945,-43.13778606645111,-70.0,,,,,,,,,,,,,,,,,,,
00-0003739,2009,8,157,89,945.0,3,6.0,-23.37284376827793,1307.0,381.0,45.0,5.887370023977769,0.1078762887348525,14.0,107.0,0,Daunte Culpepper,Daunte,Culpepper,QB,1977-01-28,1999,1999.0,1.0,11.0,UCF,32.591375770020534,4.248477992357596,18.049565251546834,10,5.056245805348308,19.625,0.08187134502923976,-0.14887161635845816,-2.9216054710347414,0.5668789808917197,0.01910828025477707,0.03821656050955414,6.019108280254777,-42.698008888200505,115.0,4.74493212836325,-0.37128703381043915,0.0597796170663627,19.325165119922573,42.0,,,,,,,,,,,,,,,,,,,
00-0003761,1999,6,195,122,1436.0,8,9.0,1.8665046192040256,0.0,0.0,69.0,0.0,0.5870335370748494,15.0,101.0,0,Randall Cunningham,Randall,Cunningham,QB,1963-03-27,1985,1985.0,2.0,37.0,UNLV,36.43258042436687,8.089682646703931,65.44296532438273,14,5.272999558563747,32.5,0.07142857142857142,0.009571818560020644,0.3110841032006709,0.6256410256410256,0.041025641025641026,0.046153846153846156,7.364102564102564,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0003761,2000,6,124,73,840.0,6,4.0,5.939984586970102,0.0,0.0,35.0,0.0,0.5451330874640297,8.0,45.0,1,Randall Cunningham,Randall,Cunningham,QB,1963-03-27,1985,1985.0,2.0,37.0,UNLV,37.43463381245722,9.091736034794284,82.6596641263769,15,4.820281565605037,20.666666666666668,0.06060606060606061,0.047903101507823405,0.9899974311616836,0.5887096774193549,0.04838709677419355,0.03225806451612903,6.774193548387097,1.8665046192040256,195.0,5.272999558563747,0.009571818560020644,0.5870335370748494,4.073479967766076,-71.0,,,,,,,,,,,,,,,,,,,
00-0004161,2003,16,449,266,3219.0,19,16.0,18.0451304038847,0.0,0.0,146.0,0.0,1.22046359462514,23.0,172.0,0,Jake Delhomme,Jake,Delhomme,QB,1975-01-10,1998,,,,Louisiana-Lafayette,28.640657084188913,0.2977593065259754,0.08866060462282976,5,6.1070228877422545,28.0625,0.048728813559322036,0.04018960000865189,1.1278206502427937,0.5924276169265034,0.042316258351893093,0.035634743875278395,7.169265033407572,6.424013488463228,10.0,2.302585092994046,0.6424013488463227,0.2194587549719835,11.62111691542147,439.0,,,,,,,,,,,,,,,,,,,
00-0004161,2004,16,533,310,3886.0,29,15.0,68.019832498798,0.0,0.0,192.0,0.0,1.8227536477723028,33.0,246.0,2,Jake Delhomme,Jake,Delhomme,QB,1975-01-10,1998,,,,Louisiana-Lafayette,29.642710472279262,1.2998126946163246,1.6895130410857508,6,6.278521424165844,33.3125,0.05830388692579505,0.1276169465268255,4.251239531174875,0.5816135084427767,0.054409005628517824,0.028142589118198873,7.290806754221388,18.0451304038847,449.0,6.1070228877422545,0.04018960000865189,1.22046359462514,49.9747020949133,84.0,,,,,,,,,,,,,,,,,,,
00-0004161,2005,16,435,262,3421.0,24,16.0,50.583096331486765,0.0,0.0,153.0,0.0,1.9442336380448684,27.0,211.0,0,Jake Delhomme,Jake,Delhomme,QB,1975-01-10,1998,,,,Louisiana-Lafayette,30.642026009582477,2.299128231919539,5.2859906268094665,7,6.075346031088684,27.1875,0.05844155844155844,0.11628298007238337,3.161443520717923,0.6022988505747127,0.05517241379310345,0.0367816091954023,7.864367816091954,68.019832498798,533.0,6.278521424165844,0.1276169465268255,1.8227536477723028,-17.43673616731123,-98.0,,,,,,,,,,,,,,,,,,,
00-0004161,2006,13,431,263,2805.0,17,11.0,-1.8600203916434064,3424.0,1310.0,128.0,11.10012638450033,1.1357624089354506,22.0,167.0,0,Jake Delhomme,Jake,Delhomme,QB,1975-01-10,1998,,,,Louisiana-Lafayette,31.641341546885695,3.2984437692227573,10.87973129872443,8,6.066108090103747,33.15384615384615,0.04856512141280353,-0.004315592556017185,-0.1430784916648774,0.6102088167053364,0.03944315545243619,0.025522041763341066,6.508120649651972,50.583096331486765,435.0,6.075346031088684,0.11628298007238337,1.9442336380448684,-52.443116723130174,-4.0,,,,,,,,,,,,,,,,,,,
00-0004161,2008,16,414,246,3284.0,15,12.0,38.618375542179734,3876.0,1226.0,151.0,14.28535632381858,1.949876725083656,20.0,130.0,0,Jake Delhomme,Jake,Delhomme,QB,1975-01-10,1998,,,,Louisiana-Lafayette,33.64271047227926,5.299812694616325,28.088014598016347,10,6.025865973825314,25.875,0.04608294930875576,0.0932811003434293,2.4136484713862334,0.5942028985507246,0.036231884057971016,0.028985507246376812,7.932367149758454,22.838604186721625,86.0,4.454347296253507,0.2655651649618794,0.4452599565053539,15.77977135545811,328.0,,,,,,,,,,,,,,,,,,,
00-0004161,2009,11,321,178,2015.0,8,18.0,-58.24870598203963,2925.0,838.0,100.0,7.949408230414878,0.3766048396206307,23.0,187.0,1,Jake Delhomme,Jake,Delhomme,QB,1975-01-10,1998,,,,Louisiana-Lafayette,34.64202600958248,6.299128231919543,39.67901648216583,11,5.771441123130016,29.181818181818183,0.06686046511627906,-0.1814601432462294,-5.2953369074581484,0.5545171339563862,0.024922118380062305,0.056074766355140186,6.277258566978193,38.618375542179734,414.0,6.025865973825314,0.0932811003434293,1.949876725083656,-96.86708152421937,-93.0,,,,,,,,,,,,,,,,,,,
00-0004161,2010,5,149,93,872.0,2,7.0,-42.77351373952007,1119.0,374.0,36.0,3.9388103521429696,0.2181075322009795,6.0,49.0,0,Jake Delhomme,Jake,Delhomme,QB,1975-01-10,1998,,,,Louisiana-Lafayette,35.6413415468857,7.298443769222761,53.26728145250654,12,5.003946305945459,29.8,0.03870967741935484,-0.2870705620102018,-8.554702747904013,0.6241610738255033,0.013422818791946308,0.04697986577181208,5.852348993288591,-58.24870598203963,321.0,5.771441123130016,-0.1814601432462294,0.3766048396206307,15.475192242519562,-172.0,,,,,,,,,,,,,,,,,,,
00-0004230,2001,4,151,92,906.0,3,10.0,-35.72508448561818,0.0,0.0,43.0,0.0,0.1621090170825694,12.0,75.0,0,Ty Detmer,Ty,Detmer,QB,1967-10-30,1992,1992.0,9.0,230.0,BYU,33.83983572895277,5.4969379512898335,30.21632684033047,9,5.017279836814924,37.75,0.0736196319018405,-0.23658996348091513,-8.931271121404546,0.609271523178808,0.019867549668874173,0.06622516556291391,6.0,-2.998984740639571,91.0,4.51085950651685,-0.03295587627076452,0.5281517152885621,-32.72609974497861,60.0,,,,,,,,,,,,,,,,,,,
00-0004293,1999,10,242,145,1610.0,11,10.0,-34.94424711595085,0.0,0.0,78.0,0.0,0.8056351906379118,26.0,189.0,0,Trent Dilfer,Trent,Dilfer,QB,1972-03-13,1994,1994.0,1.0,6.0,Fresno State,27.468856947296374,-0.8740408303665639,0.7639473731478725,5,5.488937726156687,24.2,0.09701492537313433,-0.14439771535516882,-3.494424711595085,0.5991735537190083,0.045454545454545456,0.04132231404958678,6.652892561983471,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0004293,2000,9,225,133,1493.0,12,11.0,-16.272868017474504,0.0,0.0,69.0,0.0,0.5996902118651701,23.0,135.0,0,Trent Dilfer,Trent,Dilfer,QB,1972-03-13,1994,1994.0,1.0,6.0,Fresno State,28.470910335386723,0.1280125577237854,0.016387214934985486,6,5.41610040220442,25.0,0.09274193548387097,-0.07232385785544224,-1.808096446386056,0.5911111111111111,0.05333333333333334,0.04888888888888889,6.635555555555555,-34.94424711595085,242.0,5.488937726156687,-0.14439771535516882,0.8056351906379118,18.671379098476347,-17.0,,,,,,,,,,,,,,,,,,,
00-0004293,2001,6,122,73,1014.0,7,4.0,21.75020958655503,0.0,0.0,43.0,0.0,0.467711375107515,10.0,72.0,1,Trent Dilfer,Trent,Dilfer,QB,1972-03-13,1994,1994.0,1.0,6.0,Fresno State,29.470225872689937,1.127328095027,1.2708686338372046,7,4.804021044733257,20.333333333333332,0.07575757575757576,0.17828040644717238,3.625034931092505,0.5983606557377049,0.05737704918032787,0.03278688524590164,8.311475409836065,-16.272868017474504,225.0,5.41610040220442,-0.07232385785544224,0.5996902118651701,38.02307760402954,-103.0,,,,,,,,,,,,,,,,,,,
00-0004293,2002,6,168,94,1182.0,4,6.0,-2.899445156003371,0.0,0.0,51.0,0.0,0.3964786822331663,7.0,36.0,0,Trent Dilfer,Trent,Dilfer,QB,1972-03-13,1994,1994.0,1.0,6.0,Fresno State,30.469541409993155,2.126643632330218,4.522613138930663,8,5.123963979403259,28.0,0.04,-0.017258602119067684,-0.4832408593338952,0.5595238095238095,0.023809523809523808,0.03571428571428571,7.035714285714286,21.75020958655503,122.0,4.804021044733257,0.17828040644717238,0.467711375107515,-24.6496547425584,46.0,,,,,,,,,,,,,,,,,,,
00-0004293,2005,11,333,199,2321.0,11,12.0,-24.530959724339144,0.0,0.0,101.0,0.0,0.6912584693029411,23.0,139.0,0,Trent Dilfer,Trent,Dilfer,QB,1972-03-13,1994,1994.0,1.0,6.0,Fresno State,33.47022587268994,5.127328095027,26.289493394053203,11,5.808142489980444,30.272727272727273,0.06460674157303371,-0.07366654571873617,-2.230087247667195,0.5975975975975976,0.03303303303303303,0.036036036036036036,6.96996996996997,-12.85474150778883,58.0,4.060443010546419,-0.22163347427222121,0.0596290741760327,-11.676218216550314,275.0,,,,,,,,,,,,,,,,,,,
00-0004293,2007,7,219,113,1166.0,7,12.0,-88.67349076294076,1869.0,511.0,62.0,4.913397893972827,0.0038452211122457,27.0,182.0,0,Trent Dilfer,Trent,Dilfer,QB,1972-03-13,1994,1994.0,1.0,6.0,Fresno State,35.46885694729637,7.125959169633436,50.77929408728285,13,5.389071729816501,31.285714285714285,0.10975609756097561,-0.4049017843056656,-12.667641537562966,0.5159817351598174,0.0319634703196347,0.0547945205479452,5.324200913242009,-24.530959724339144,333.0,5.808142489980444,-0.07366654571873617,0.6912584693029411,-64.14253103860162,-114.0,,,,,,,,,,,,,,,,,,,
